df	f2	0.008349
df	fq	0.000315
df	fb	0.007640
df	fd	0.008192
df	fx	0.003229
df	fs	0.020951
df	ff	0.009531
df	f4	0.006222
df	fg	0.003072
df	f6	0.004017
df	fm	0.003072
df	f5	0.003859
df	fh	0.001181
df	f1	0.004568
df	f8	0.003938
df	ft	0.006616
df	fy	0.000551
df	fj	0.001890
df	fk	0.001733
df	fv	0.001497
df	fz	0.000630
ty	y.	0.487989
ty	yp	0.045646
ty	y3	0.023222
ty	yc	0.033502
ty	yn	0.016618
ty	ya	0.019973
ty	yt	0.014594
ty	y-	0.068602
ty	yl	0.053475
ty	yd	0.009694
ty	yh	0.013901
ty	yz	0.002663
ty	yq	0.001012
ty	ym	0.022210
ty	ye	0.009374
ty	yx	0.002290
ty	ys	0.032277
ty	yo	0.031531
ty	yi	0.014434
ty	yr	0.009321
ty	yw	0.012517
ty	y9	0.000905
ty	yf	0.012996
ty	y1	0.004048
ty	y2	0.002450
ty	y6	0.000905
ty	yg	0.013742
ty	yb	0.015446
ty	y7	0.000479
ty	yy	0.000533
ty	yu	0.008948
ty	y4	0.001012
ty	yj	0.002290
ty	y0	0.000426
ty	yk	0.002557
ty	y$	0.005166
ty	yv	0.002237
ty	y8	0.000639
ty	y5	0.000373
ba	ag	0.004289
ba	ad	0.019588
ba	am	0.255370
ba	at	0.015368
ba	as	0.063157
ba	ac	0.081390
ba	al	0.155504
ba	an	0.149634
ba	ai	0.018251
ba	ap	0.018528
ba	az	0.004845
ba	ao	0.013892
ba	ay	0.020734
ba	a.	0.026482
ba	ab	0.034452
ba	a8	0.001285
ba	ar	0.046469
ba	ak	0.008231
ba	au	0.010141
ba	a0	0.002032
ba	aa	0.003647
ba	a2	0.001893
ba	af	0.002101
ba	a7	0.001181
ba	a3	0.001823
ba	a1	0.002066
ba	aq	0.001493
ba	av	0.008057
ba	a6	0.001268
ba	a5	0.001563
ba	a9	0.001233
ba	ah	0.004254
ba	a$	0.000868
ba	a4	0.001598
ba	a-	0.006633
ba	ax	0.005644
ba	ae	0.002744
ba	aj	0.001650
ba	aw	0.000643
lu	u.	0.017350
lu	ue	0.145622
lu	us	0.229644
lu	ur	0.012490
lu	ui	0.012192
lu	um	0.111604
lu	up	0.009165
lu	ut	0.116208
lu	un	0.096897
lu	u-	0.016668
lu	ub	0.083937
lu	ux	0.023062
lu	uk	0.005755
lu	ug	0.028008
lu	uc	0.027539
lu	u8	0.000171
lu	ud	0.010061
lu	uw	0.003965
lu	ul	0.013087
lu	ua	0.011553
lu	u$	0.005925
lu	uv	0.001918
lu	uo	0.002600
lu	uf	0.003837
lu	u5	0.000213
lu	u2	0.000682
lu	uj	0.001108
lu	u3	0.000213
lu	uq	0.000853
lu	uy	0.000980
lu	uz	0.000980
lu	uu	0.001108
lu	uh	0.001876
lu	u1	0.000682
lu	u9	0.001364
lu	u6	0.000213
lu	u7	0.000128
lu	u4	0.000298
lu	u0	0.000043
u.	.d	0.028213
u.	.a	0.092811
u.	.o	0.044667
u.	.z	0.004472
u.	.t	0.027220
u.	.g	0.022416
u.	.m	0.037268
u.	.i	0.021588
u.	.c	0.332211
u.	.r	0.013969
u.	.e	0.154649
u.	.4	0.000331
u.	.s	0.044170
u.	.w	0.015128
u.	.b	0.022250
u.	.h	0.013361
u.	.p	0.023520
u.	.x	0.005135
u.	.n	0.029262
u.	.f	0.013527
u.	.l	0.017005
u.	.v	0.010822
u.	.k	0.005411
u.	.j	0.004307
u.	.u	0.008171
u.	.q	0.003313
u.	.3	0.000718
u.	.8	0.000552
u.	.y	0.001325
u.	.2	0.000166
u.	.1	0.001104
u.	.9	0.000110
u.	.7	0.000442
u.	.5	0.000110
u.	.0	0.000276
fb	bc	0.731257
fb	bs	0.009454
fb	b.	0.020667
fb	b1	0.005863
fb	bp	0.003811
fb	b-	0.015390
fb	bt	0.005497
fb	bd	0.016490
fb	b2	0.003957
fb	ba	0.017589
fb	bl	0.007329
fb	b9	0.008794
fb	b0	0.005350
fb	b4	0.005716
fb	bh	0.008575
fb	b6	0.004984
fb	b7	0.004984
fb	bo	0.018761
fb	bf	0.005277
fb	b5	0.005057
fb	b3	0.004471
fb	bb	0.008501
fb	by	0.000440
fb	bm	0.003225
fb	bg	0.005863
fb	bk	0.026750
fb	b8	0.004544
fb	be	0.011872
fb	br	0.010040
fb	bi	0.005497
fb	bu	0.004690
fb	bq	0.000586
fb	bn	0.002785
fb	bz	0.001466
fb	bw	0.002272
fb	bx	0.000586
fb	bv	0.000586
fb	bj	0.001026
bc	cd	0.556953
bc	ct	0.004211
bc	cp	0.006370
bc	c.	0.085673
bc	ca	0.045940
bc	c-	0.019704
bc	cn	0.011229
bc	co	0.041460
bc	ci	0.017167
bc	cl	0.019218
bc	cu	0.007342
bc	cm	0.007342
bc	c0	0.007990
bc	ce	0.026614
bc	c4	0.005668
bc	c1	0.007990
bc	cb	0.017815
bc	c7	0.006856
bc	c2	0.008044
bc	cf	0.008422
bc	ch	0.018571
bc	c9	0.003563
bc	c3	0.005344
bc	cs	0.010581
bc	c5	0.005614
bc	c8	0.004751
bc	cy	0.001242
bc	cv	0.005992
bc	cc	0.009771
bc	cw	0.002051
bc	cx	0.001026
bc	cr	0.005452
bc	cg	0.007234
bc	c6	0.003617
bc	ck	0.001080
bc	cq	0.000432
bc	cz	0.000702
bc	cj	0.000054
bc	c$	0.000918
ex	xu	0.010839
ex	xo	0.011207
ex	x.	0.355808
ex	xe	0.042162
ex	xp	0.090938
ex	xt	0.290199
ex	xw	0.002205
ex	xc	0.044574
ex	x-	0.013870
ex	xi	0.039682
ex	xa	0.046503
ex	x0	0.003353
ex	xs	0.005006
ex	xn	0.003468
ex	xm	0.005282
ex	xx	0.004777
ex	xf	0.001768
ex	x8	0.000253
ex	xb	0.001630
ex	xd	0.001355
ex	xv	0.001309
ex	xl	0.004111
ex	x2	0.002457
ex	xy	0.000827
ex	xg	0.003031
ex	x5	0.000574
ex	xr	0.001355
ex	x1	0.003605
ex	xq	0.000276
ex	xh	0.002182
ex	xk	0.000597
ex	x4	0.001332
ex	x$	0.000528
ex	xj	0.000643
ex	x3	0.001355
ex	x7	0.000413
ex	x6	0.000138
ex	x9	0.000184
ex	xz	0.000207
xu	us	0.128139
xu	u6	0.001035
xu	ua	0.008025
xu	ur	0.029511
xu	um	0.006989
xu	u.	0.014497
xu	uc	0.019156
xu	up	0.056174
xu	u-	0.369143
xu	un	0.071447
xu	ud	0.006472
xu	ue	0.015532
xu	uw	0.001812
xu	ui	0.002071
xu	ug	0.024851
xu	uu	0.096816
xu	u4	0.040383
xu	u2	0.003883
xu	u7	0.002071
xu	uk	0.004918
xu	uy	0.002071
xu	uv	0.001553
xu	u8	0.011649
xu	ub	0.003883
xu	uq	0.002848
xu	ux	0.026663
xu	u5	0.001553
xu	ul	0.004918
xu	u3	0.001035
xu	uj	0.007248
xu	ut	0.002071
xu	uh	0.002330
xu	u9	0.000518
xu	uf	0.010614
xu	u0	0.000777
xu	uz	0.002330
xu	uo	0.013720
xu	u1	0.001294
sr	ru	0.010855
sr	rv	0.256513
sr	rt	0.010964
sr	re	0.115176
sr	r.	0.087603
sr	ro	0.038211
sr	rc	0.039514
sr	rs	0.062310
sr	rm	0.014763
sr	rd	0.004559
sr	r-	0.013678
sr	rx	0.003582
sr	rk	0.000977
sr	rn	0.142206
sr	ra	0.030938
sr	r$	0.000543
sr	ri	0.077290
sr	rp	0.011290
sr	r2	0.003908
sr	rw	0.002280
sr	rg	0.013678
sr	rz	0.001086
sr	ry	0.000760
sr	rb	0.002280
sr	r6	0.000868
sr	rl	0.001845
sr	r1	0.025619
sr	rf	0.005319
sr	r7	0.001303
sr	rh	0.003691
sr	rr	0.001845
sr	r5	0.002605
sr	r3	0.005102
sr	rj	0.000651
sr	r8	0.000543
sr	r4	0.000977
sr	r0	0.003365
sr	r9	0.000217
sr	rq	0.001086
ru	ul	0.014651
ru	us	0.157437
ru	ub	0.033573
ru	um	0.094015
ru	up	0.033772
ru	u$	0.231587
ru	uo	0.002086
ru	uc	0.066451
ru	u.	0.055774
ru	ud	0.015644
ru	ue	0.033325
ru	u4	0.001192
ru	uf	0.004569
ru	uv	0.021207
ru	un	0.113583
ru	ug	0.015595
ru	uy	0.004966
ru	ui	0.038391
ru	uk	0.004668
ru	ux	0.002632
ru	ut	0.015247
ru	uu	0.002483
ru	u2	0.002483
ru	u1	0.002831
ru	u-	0.008592
ru	ua	0.003626
ru	uz	0.003278
ru	u0	0.002632
ru	uw	0.001341
ru	u5	0.000497
ru	uj	0.000348
ru	ur	0.005165
ru	uh	0.003675
ru	u9	0.000199
ru	uq	0.000646
ru	u3	0.000944
ru	u6	0.000646
ru	u8	0.000149
ru	u7	0.000099
ul	le	0.065500
ul	ls	0.058757
ul	ly	0.007946
ul	ll	0.169727
ul	lt	0.312947
ul	l.	0.050277
ul	la	0.113641
ul	lu	0.035721
ul	l-	0.011351
ul	lo	0.017761
ul	lk	0.007345
ul	lc	0.014355
ul	lp	0.008413
ul	l2	0.003806
ul	li	0.046004
ul	ld	0.007745
ul	l1	0.005876
ul	lb	0.014355
ul	lg	0.002604
ul	lm	0.003338
ul	l3	0.002470
ul	l6	0.002070
ul	l5	0.001736
ul	lq	0.000534
ul	ln	0.003071
ul	lf	0.008880
ul	lj	0.000200
ul	lv	0.002404
ul	l8	0.002537
ul	l0	0.001135
ul	lz	0.001736
ul	lr	0.001536
ul	l4	0.001870
ul	l7	0.007211
ul	lw	0.000935
ul	lh	0.003606
ul	lx	0.000267
ul	l9	0.000267
ul	l$	0.000067
e6	67	0.033282
e6	68	0.032366
e6	6.	0.257710
e6	62	0.028702
e6	66	0.032977
e6	61	0.032061
e6	69	0.035725
e6	64	0.042137
e6	6v	0.001221
e6	63	0.028092
e6	60	0.039084
e6	6k	0.001221
e6	6b	0.017710
e6	6-	0.035725
e6	6a	0.018321
e6	65	0.030840
e6	6f	0.022595
e6	6d	0.024733
e6	6g	0.000916
e6	6n	0.231450
e6	6m	0.001527
e6	6c	0.017099
e6	6p	0.000916
e6	6e	0.017405
e6	6i	0.000611
e6	6t	0.001832
e6	6q	0.000305
e6	6w	0.000916
e6	6l	0.000916
e6	6u	0.001832
e6	6x	0.002137
e6	6o	0.001527
e6	6y	0.001527
e6	6h	0.001221
e6	6s	0.000916
e6	6r	0.000611
e6	6j	0.000611
e6	6z	0.001221
67	73	0.056435
67	78	0.066758
67	72	0.058500
67	7.	0.235604
67	75	0.052994
67	79	0.048176
67	74	0.053911
67	7-	0.080294
67	70	0.064235
67	76	0.054370
67	7b	0.013306
67	71	0.062629
67	7c	0.011012
67	7a	0.020876
67	77	0.061253
67	7f	0.013076
67	7d	0.014912
67	7l	0.000918
67	7e	0.018582
67	7i	0.000229
67	7v	0.001835
67	7w	0.000459
67	7r	0.000459
67	7k	0.000459
67	7m	0.000229
67	7y	0.000918
67	7u	0.000688
67	7j	0.000459
67	7t	0.000688
67	7q	0.000918
67	7o	0.000688
67	7p	0.001376
67	7n	0.001147
67	7s	0.000459
67	7z	0.000229
67	7h	0.000688
67	7g	0.000229
73	3.	0.221402
73	36	0.061009
73	37	0.056581
73	39	0.062731
73	34	0.060517
73	32	0.070603
73	38	0.060025
73	30	0.076753
73	33	0.049200
73	35	0.050923
73	31	0.049692
73	3d	0.016974
73	3b	0.020418
73	3-	0.068881
73	3a	0.013038
73	3e	0.011562
73	3c	0.017712
73	3h	0.000738
73	3t	0.001230
73	3f	0.014514
73	3v	0.001722
73	3u	0.001230
73	3m	0.001722
73	3k	0.000246
73	3s	0.001722
73	3g	0.001230
73	3i	0.000492
73	3z	0.000984
73	3p	0.002214
73	3o	0.000984
73	3q	0.000738
73	3j	0.001230
73	3l	0.000492
73	3y	0.000246
73	3n	0.000246
r4	4.	0.236502
r4	43	0.001867
r4	46	0.002645
r4	4-	0.706395
r4	4a	0.001712
r4	42	0.004201
r4	4j	0.001867
r4	4c	0.002178
r4	44	0.003112
r4	4g	0.001556
r4	4s	0.001245
r4	40	0.004357
r4	4l	0.001867
r4	4p	0.000778
r4	4f	0.000622
r4	4q	0.000778
r4	4v	0.000934
r4	45	0.002956
r4	4b	0.001400
r4	4d	0.000622
r4	41	0.004979
r4	4n	0.001712
r4	4w	0.000622
r4	48	0.003734
r4	49	0.001867
r4	47	0.002178
r4	4z	0.001089
r4	4m	0.002023
r4	4k	0.000311
r4	4o	0.000467
r4	4u	0.000467
r4	4r	0.000467
r4	4t	0.000622
r4	4i	0.000622
r4	4y	0.001089
r4	4e	0.000156
.r	re	0.271627
.r	r2	0.002230
.r	ru	0.199274
.r	rl	0.004699
.r	ra	0.084694
.r	rf	0.025337
.r	ro	0.123770
.r	rq	0.000803
.r	rt	0.024742
.r	rk	0.000803
.r	rs	0.024712
.r	ri	0.075862
.r	rd	0.016059
.r	rb	0.016088
.r	rm	0.020430
.r	r.	0.034912
.r	r5	0.004134
.r	rp	0.005264
.r	r3	0.000446
.r	rw	0.002290
.r	r7	0.002290
.r	rh	0.006334
.r	rv	0.002736
.r	rn	0.008237
.r	ry	0.003271
.r	rc	0.020936
.r	r-	0.000803
.r	r9	0.000357
.r	r4	0.000446
.r	rg	0.002082
.r	rr	0.004728
.r	rx	0.002528
.r	r6	0.000892
.r	r1	0.001190
.r	rz	0.002974
.r	r0	0.000476
.r	r8	0.000268
.r	rj	0.001279
gv	vt	0.843650
gv	v2	0.007838
gv	vi	0.020800
gv	v.	0.010752
gv	vj	0.005024
gv	vx	0.002010
gv	va	0.008340
gv	ve	0.003215
gv	vo	0.018087
gv	v0	0.001005
gv	vn	0.006029
gv	vp	0.007637
gv	v7	0.027030
gv	vf	0.000402
gv	vy	0.000502
gv	vm	0.003014
gv	v6	0.001206
gv	vc	0.002613
gv	v5	0.003517
gv	vz	0.000804
gv	vl	0.000703
gv	vr	0.000804
gv	v1	0.001105
gv	vs	0.003517
gv	v3	0.001105
gv	vk	0.000502
gv	vu	0.001708
gv	v-	0.003919
gv	v9	0.000703
gv	vw	0.001206
gv	vh	0.001005
gv	vg	0.001407
gv	v8	0.000603
gv	vd	0.002110
gv	vv	0.000603
gv	vb	0.004924
gv	vq	0.000201
gv	v4	0.000402
vt	t1	0.817676
vt	t2	0.015392
vt	tr	0.029295
vt	t3	0.000397
vt	t.	0.030189
vt	ts	0.007845
vt	t-	0.004270
vt	tl	0.000497
vt	ty	0.001390
vt	te	0.028699
vt	tu	0.002880
vt	tx	0.002781
vt	to	0.007845
vt	tg	0.003873
vt	tc	0.005462
vt	tw	0.001688
vt	tv	0.005164
vt	ta	0.004071
vt	tf	0.000596
vt	t6	0.000199
vt	tm	0.004171
vt	ti	0.008044
vt	th	0.001887
vt	tb	0.003178
vt	tz	0.000695
vt	t8	0.000497
vt	td	0.001192
vt	tt	0.002483
vt	t7	0.000794
vt	tk	0.000894
vt	tp	0.002284
vt	tn	0.001490
vt	tq	0.000596
vt	t4	0.000298
vt	t0	0.000298
vt	t5	0.000695
vt	tj	0.000298
t1	1.	0.768743
t1	1-	0.055291
t1	16	0.007839
t1	1a	0.017013
t1	13	0.007339
t1	19	0.005171
t1	10	0.030940
t1	15	0.004086
t1	11	0.031524
t1	17	0.002585
t1	1t	0.000500
t1	1n	0.000834
t1	14	0.004670
t1	12	0.019348
t1	1j	0.000584
t1	1g	0.001084
t1	18	0.002752
t1	1h	0.000834
t1	1e	0.016512
t1	1c	0.004420
t1	1l	0.000667
t1	1z	0.000167
t1	1s	0.006005
t1	1p	0.002085
t1	1v	0.000500
t1	1d	0.001668
t1	1y	0.001084
t1	1q	0.000167
t1	1k	0.000250
t1	1b	0.002085
t1	1m	0.000250
t1	1f	0.000584
t1	1o	0.000417
t1	1i	0.000500
t1	1x	0.000167
t1	1u	0.000167
t1	1r	0.001001
t1	1w	0.000167
zu	ur	0.932276
zu	ux	0.000514
zu	ui	0.002953
zu	u.	0.010849
zu	uo	0.003466
zu	ul	0.005713
zu	us	0.003081
zu	u-	0.002247
zu	uc	0.004943
zu	up	0.002439
zu	uu	0.002696
zu	uh	0.004365
zu	u1	0.001091
zu	uv	0.000642
zu	uz	0.000899
zu	u6	0.000193
zu	ug	0.001990
zu	um	0.004622
zu	uk	0.002439
zu	ub	0.001284
zu	u0	0.000257
zu	un	0.002439
zu	u8	0.000385
zu	ud	0.000963
zu	uw	0.000449
zu	ue	0.001541
zu	uj	0.000257
zu	u4	0.000257
zu	uy	0.000449
zu	ut	0.001926
zu	ua	0.000385
zu	u7	0.000321
zu	uf	0.000706
zu	u5	0.000128
zu	u2	0.000578
zu	uq	0.000193
zu	u3	0.000064
ch	hn	0.025436
ch	h.	0.155874
ch	he	0.192142
ch	ha	0.178068
ch	hd	0.006960
ch	hb	0.008854
ch	ho	0.080692
ch	hh	0.003037
ch	h1	0.004691
ch	hm	0.021120
ch	hi	0.114726
ch	hr	0.020966
ch	h-	0.030997
ch	h$	0.031611
ch	hl	0.008393
ch	hp	0.008274
ch	hs	0.015763
ch	hk	0.002337
ch	hy	0.004657
ch	hc	0.015780
ch	hw	0.008137
ch	hj	0.000734
ch	h2	0.002474
ch	h3	0.003702
ch	hu	0.017947
ch	ht	0.017350
ch	hv	0.001757
ch	hg	0.006363
ch	hf	0.004009
ch	h0	0.003958
ch	h5	0.000734
ch	h4	0.000478
ch	hz	0.000444
ch	h8	0.000205
ch	h6	0.000256
ch	hq	0.000597
ch	h9	0.000205
ch	h7	0.000136
ch	hx	0.000136
hn	na	0.028166
hn	no	0.218448
hn	np	0.017416
hn	nz	0.003655
hn	n-	0.021931
hn	nc	0.020856
hn	n.	0.077833
hn	nu	0.013760
hn	ns	0.062352
hn	ne	0.267684
hn	nl	0.024941
hn	n$	0.016771
hn	ni	0.037626
hn	nd	0.032036
hn	n2	0.014621
hn	ng	0.014836
hn	nm	0.008385
hn	nr	0.004730
hn	n1	0.003225
hn	ny	0.004945
hn	nx	0.024296
hn	nh	0.009460
hn	nf	0.003655
hn	n6	0.002150
hn	nt	0.006235
hn	nn	0.007310
hn	nw	0.003440
hn	n3	0.000860
hn	nb	0.004945
hn	nv	0.006450
hn	n4	0.000645
hn	n9	0.022576
hn	n0	0.003010
hn	nj	0.003870
hn	nk	0.002580
hn	nq	0.001505
hn	n5	0.001505
hn	n8	0.000860
hn	n7	0.000430
ae	ea	0.042799
ae	ef	0.018304
ae	es	0.052355
ae	e-	0.022476
ae	ev	0.006729
ae	ep	0.016555
ae	e2	0.013055
ae	eu	0.019785
ae	e6	0.016285
ae	e0	0.011709
ae	e7	0.015074
ae	e.	0.118843
ae	e3	0.010633
ae	er	0.099731
ae	ex	0.024899
ae	em	0.031494
ae	e1	0.022476
ae	ec	0.031225
ae	e4	0.011306
ae	ed	0.043069
ae	eg	0.028533
ae	e8	0.009152
ae	et	0.031494
ae	ei	0.004576
ae	el	0.042934
ae	e$	0.026918
ae	en	0.039300
ae	ee	0.020458
ae	ez	0.099192
ae	ey	0.009152
ae	e5	0.007672
ae	ej	0.001480
ae	eb	0.013324
ae	eo	0.006057
ae	e9	0.009960
ae	eq	0.001884
ae	ek	0.011306
ae	eh	0.004038
ae	ew	0.003769
dc	c.	0.256303
dc	c-	0.116911
dc	cn	0.007938
dc	cd	0.051057
dc	cp	0.019178
dc	ca	0.108656
dc	cu	0.024894
dc	cs	0.039055
dc	co	0.077221
dc	cl	0.053089
dc	cr	0.014288
dc	c2	0.012764
dc	c3	0.010351
dc	c1	0.018988
dc	cg	0.003048
dc	cf	0.010859
dc	c6	0.006414
dc	cm	0.011812
dc	ct	0.007303
dc	ch	0.024005
dc	ci	0.013272
dc	c7	0.004001
dc	ce	0.023306
dc	cc	0.018162
dc	ck	0.002731
dc	c4	0.007049
dc	cz	0.000572
dc	cb	0.008383
dc	c8	0.004509
dc	c5	0.005969
dc	c0	0.018543
dc	cv	0.003302
dc	cw	0.006287
dc	cq	0.000572
dc	cy	0.002350
dc	cj	0.001651
dc	c9	0.003366
dc	cx	0.001842
p2	2.	0.241301
p2	2-	0.059327
p2	2e	0.012265
p2	2c	0.023674
p2	27	0.024815
p2	25	0.025385
p2	29	0.021107
p2	23	0.032801
p2	2w	0.005419
p2	21	0.090702
p2	2u	0.000856
p2	2r	0.003137
p2	28	0.024244
p2	26	0.029663
p2	24	0.043069
p2	2d	0.016258
p2	22	0.031945
p2	20	0.101825
p2	2s	0.007701
p2	2o	0.004278
p2	2p	0.106959
p2	2x	0.001711
p2	2k	0.001997
p2	2f	0.005705
p2	2a	0.011124
p2	2g	0.009412
p2	2z	0.001426
p2	2b	0.006560
p2	2n	0.003423
p2	2m	0.004849
p2	2i	0.002852
p2	2v	0.002567
p2	2q	0.000570
p2	2l	0.004564
p2	2y	0.032230
p2	2t	0.001997
p2	2j	0.000570
p2	2h	0.001711
dr	re	0.156348
dr	ro	0.145115
dr	ri	0.194689
dr	r.	0.062955
dr	r-	0.022880
dr	rt	0.006448
dr	rv	0.037926
dr	ra	0.154475
dr	rm	0.064134
dr	rc	0.029883
dr	rf	0.005477
dr	ru	0.045414
dr	rk	0.000971
dr	rd	0.003397
dr	rs	0.010608
dr	rw	0.002080
dr	rr	0.013035
dr	rx	0.003120
dr	rp	0.005824
dr	rb	0.002981
dr	r2	0.002219
dr	r0	0.001733
dr	rh	0.002565
dr	rl	0.001872
dr	rn	0.002357
dr	ry	0.013451
dr	rz	0.000832
dr	r4	0.000555
dr	r7	0.000693
dr	r1	0.001595
dr	rg	0.001664
dr	rj	0.000624
dr	r5	0.000277
dr	rq	0.000901
dr	r9	0.000485
dr	r6	0.000139
dr	r3	0.000208
dr	r8	0.000069
tp	pc	0.011641
tp	pr	0.120504
tp	p.	0.234586
tp	ps	0.029785
tp	p-	0.054672
tp	pi	0.036207
tp	po	0.057482
tp	pe	0.028019
tp	pm	0.007627
tp	pa	0.165703
tp	px	0.003854
tp	pu	0.022078
tp	pk	0.001285
tp	pt	0.006101
tp	p1	0.023683
tp	p2	0.022479
tp	pl	0.078838
tp	p3	0.006182
tp	p4	0.003452
tp	p8	0.006423
tp	p6	0.002007
tp	p5	0.002087
tp	p7	0.002087
tp	pd	0.008831
tp	pb	0.004496
tp	ph	0.011882
tp	p0	0.013166
tp	pn	0.006503
tp	pp	0.006101
tp	pg	0.004175
tp	pj	0.001365
tp	pv	0.004335
tp	pf	0.005539
tp	pw	0.003613
tp	pz	0.001044
tp	p9	0.000723
tp	py	0.000562
tp	pq	0.000883
pc	c.	0.245903
pc	ch	0.036982
pc	ce	0.063185
pc	cl	0.084568
pc	cd	0.065726
pc	c2	0.003418
pc	co	0.112698
pc	ci	0.031461
pc	cu	0.020769
pc	cm	0.018403
pc	cs	0.028744
pc	c-	0.056875
pc	c0	0.016475
pc	cf	0.008939
pc	cr	0.012707
pc	ct	0.011217
pc	cw	0.005258
pc	ca	0.060906
pc	cy	0.003067
pc	cp	0.012094
pc	cc	0.025414
pc	ck	0.003593
pc	cx	0.012970
pc	c5	0.002279
pc	cn	0.023486
pc	cg	0.009202
pc	cv	0.004732
pc	cb	0.006134
pc	c3	0.003155
pc	cz	0.000263
pc	c1	0.004031
pc	c8	0.000613
pc	c4	0.002366
pc	c7	0.000613
pc	cq	0.000263
pc	c9	0.000175
pc	cj	0.000526
pc	c6	0.000789
sb	b.	0.180971
sb	b-	0.046216
sb	bs	0.020750
sb	bx	0.008135
sb	by	0.026055
sb	b1	0.028413
sb	ba	0.109644
sb	bi	0.026998
sb	b3	0.006366
sb	bo	0.074275
sb	br	0.032068
sb	bn	0.009785
sb	bl	0.075808
sb	b2	0.032422
sb	bc	0.095614
sb	bg	0.020986
sb	bu	0.040910
sb	be	0.063193
sb	b$	0.001533
sb	b6	0.003773
sb	b0	0.002358
sb	bb	0.008960
sb	bm	0.007192
sb	b5	0.003655
sb	bh	0.003891
sb	b9	0.018274
sb	bz	0.002712
sb	bf	0.004952
sb	bk	0.001651
sb	bv	0.000943
sb	b8	0.001768
sb	b7	0.002358
sb	b4	0.004952
sb	bw	0.004834
sb	bp	0.009078
sb	bt	0.007663
sb	bd	0.005895
sb	bj	0.001533
sb	bq	0.003419
xo	o.	0.076221
xo	oy	0.008734
xo	ob	0.009528
xo	on	0.180627
xo	ov	0.017864
xo	os	0.058356
xo	o-	0.027789
xo	of	0.019849
xo	ol	0.028186
xo	oc	0.016673
xo	od	0.028186
xo	o4	0.001985
xo	or	0.026598
xo	og	0.015482
xo	oa	0.050020
xo	op	0.041683
xo	ox	0.088527
xo	oe	0.050020
xo	o7	0.046844
xo	oo	0.016276
xo	o9	0.001191
xo	ok	0.005955
xo	ou	0.073442
xo	o5	0.004367
xo	o3	0.003970
xo	ot	0.033347
xo	o8	0.003573
xo	om	0.023819
xo	oq	0.003573
xo	o1	0.003970
xo	oi	0.010322
xo	ow	0.002382
xo	oz	0.004764
xo	oh	0.002779
xo	o2	0.005161
xo	o6	0.004764
xo	o$	0.001191
xo	oj	0.001588
xo	o0	0.000397
we	ea	0.036648
we	eb	0.468973
we	es	0.216512
we	el	0.039344
we	er	0.114654
we	ee	0.029175
we	eu	0.012353
we	ei	0.019280
we	ec	0.004385
we	e2	0.000665
we	e-	0.010612
we	en	0.006773
we	eg	0.003020
we	e.	0.005886
we	et	0.004624
we	em	0.005613
we	ev	0.000819
we	ed	0.005579
we	e1	0.000973
we	ex	0.002303
we	eh	0.001194
we	ew	0.003583
we	ep	0.002696
we	ef	0.001211
we	e6	0.000085
we	e8	0.000068
we	e3	0.000273
we	e4	0.000136
we	ey	0.000631
we	ez	0.000409
we	e9	0.000034
we	eq	0.000341
we	ej	0.000222
we	ek	0.000392
we	e0	0.000239
we	eo	0.000154
we	e5	0.000068
we	e7	0.000068
th	he	0.414140
th	h.	0.182184
th	ha	0.030588
th	hr	0.024876
th	h2	0.002070
th	hi	0.044387
th	ht	0.004427
th	hg	0.006919
th	ho	0.052148
th	hc	0.042298
th	h-	0.034210
th	hu	0.037966
th	hd	0.005021
th	hs	0.016674
th	hp	0.007704
th	h0	0.006689
th	hm	0.006305
th	hw	0.013837
th	h$	0.020756
th	h3	0.001265
th	h1	0.002108
th	hb	0.006746
th	hl	0.010943
th	hv	0.000997
th	hz	0.000901
th	hk	0.000882
th	h9	0.000153
th	hf	0.004983
th	hy	0.006478
th	hj	0.001552
th	h4	0.000690
th	h5	0.000537
th	h6	0.000345
th	hn	0.004465
th	hx	0.001035
th	h8	0.000134
th	hq	0.000882
th	hh	0.001514
th	h7	0.000192
he	er	0.236310
he	ec	0.047252
he	el	0.069675
he	es	0.037028
he	eu	0.010670
he	ea	0.170123
he	en	0.037595
he	eb	0.010344
he	e.	0.046650
he	ee	0.019451
he	ew	0.010980
he	e-	0.008694
he	ey	0.014983
he	ed	0.033471
he	ex	0.009966
he	ep	0.135020
he	em	0.025121
he	eq	0.001942
he	et	0.009433
he	ei	0.013746
he	ez	0.000859
he	ef	0.012165
he	eo	0.007440
he	e3	0.000911
he	eg	0.006323
he	ek	0.004467
he	ev	0.005481
he	e1	0.001461
he	e2	0.001082
he	eh	0.005894
he	e8	0.000412
he	e4	0.001134
he	ej	0.001340
he	e5	0.000481
he	e6	0.000430
he	e9	0.000498
he	e7	0.000739
he	e0	0.000430
r-	-d	0.039380
r-	-p	0.094995
r-	-s	0.079996
r-	-b	0.022527
r-	-m	0.048200
r-	-v	0.016235
r-	-g	0.023313
r-	-i	0.036346
r-	-a	0.092242
r-	-e	0.042975
r-	-o	0.012134
r-	-1	0.033257
r-	-u	0.031459
r-	-4	0.015168
r-	-5	0.012359
r-	-l	0.032976
r-	-t	0.037751
r-	-2	0.029324
r-	-8	0.010786
r-	-c	0.094040
r-	-h	0.011741
r-	-w	0.015561
r-	-n	0.027807
r-	-r	0.033088
r-	-f	0.016460
r-	-y	0.001573
